Ranking,Vehicle Year-Model,Coefficient
758.0,1998.0_QUATTRO,39.5934584809847
757.0,1992.0_G3500 RALLY,39.59370620652837
756.0,2012.0_ACADIA,39.59982651058413
755.0,1990.0_S15,39.653304947378274
754.0,1997.0_AVALON,39.758816977409985
753.0,1998.0_CELICA,39.81177898091342
752.0,2004.0_COROLLA,39.829641098819735
751.0,2012.0_XD,39.83922380099552
750.0,2005.0_G35,39.84452175385398
749.0,2008.0_ARMADA,39.875829318464746
748.0,2004.0_AVIATOR,39.93155269097194
747.0,2002.0_TT,39.98989220427434
746.0,2004.0_ASCENDER,40.00432518012795
745.0,2002.0_5-Sep,40.04369231919005
744.0,1994.0_MUSTANG,40.176853064962664
743.0,2003.0_TRAILBLAZER,40.21439508001818
742.0,1998.0_NEW BEETLE,40.28318283194751
741.0,2000.0_F-250,40.32929153799033
740.0,1993.0_MUSTANG,40.37179036348773
739.0,2009.0_IMPREZA,40.391721187424714
738.0,2015.0_EXPRESS,40.4004502961933
737.0,2010.0_TOWN & COUNTRY,40.48786051029428
736.0,1998.0_WINDSTAR,40.56083864625643
735.0,2006.0_MAZDA5,40.56372500048045
734.0,2006.0_VUE,40.6140800628907
733.0,2006.0_MURANO,40.70560494995376
732.0,1996.0_SUBURBAN,40.7951606192464
731.0,1992.0_190,40.80243321259825
730.0,1999.0_REGAL,40.815983184853145
729.0,1996.0_PICKUP,40.83893860455275
728.0,2019.0_SONATA,40.852365648426336
727.0,2000.0_LS 400,40.87246044587671
726.0,2008.0_EXPEDITION,40.89181019554051
725.0,2003.0_SONOMA,40.93054780441866
724.0,1990.0_F-250,41.0242080844212
723.0,1986.0_NEW YORKER,41.0482642411063
722.0,2009.0_COBALT,41.079738260870585
721.0,1980.0_SUBURBAN,41.135959747553926
720.0,2005.0_A4,41.225976400191335
719.0,1999.0_V70,41.23901194843559
718.0,1991.0_GRAND MARQUIS,41.2422549706123
717.0,2005.0_DURANGO,41.26980602608512
716.0,1991.0_SAFARI,41.37278978976437
715.0,1987.0_CAPRICE CLASSIC,41.38853651027994
714.0,1999.0_GRAND MARQUIS,41.43130236022641
713.0,1998.0_GRAND CARAVAN,41.568201506395795
712.0,2005.0_TC,41.56875419454243
711.0,1993.0_JIMMY,41.575672136998165
710.0,2004.0_7 SERIES,41.58738094226405
709.0,2005.0_SAVANA,41.59490835774199
708.0,1989.0_CELICA,41.60393709720069
707.0,2008.0_VERSA,41.654935252238204
706.0,2003.0_SONATA,41.780557462516406
705.0,1994.0_SONOMA,41.78276534047992
704.0,2005.0_COOPER,41.79040386899326
703.0,1991.0_BRAVADA,41.839470102954756
702.0,1995.0_COROLLA,41.840428602009254
701.0,2009.0_CX-9,41.87238412959936
700.0,2008.0_PACIFICA,41.89709773565483
699.0,2011.0_SANTA FE,41.91271253069349
698.0,2006.0_ECONOLINE,41.939145271494034
697.0,2003.0_ESCALADE EXT,41.996342065624106
696.0,2004.0_ACCORD,42.07848962462703
695.0,1990.0_K1500,42.08429418180075
694.0,2011.0_FORTE,42.09424800283354
693.0,2002.0_MILLENIA,42.13412250400657
692.0,1997.0_CROWN VICTORIA,42.19879086374033
691.0,2001.0_A4,42.211252660291784
690.0,2004.0_ENVOY XUV,42.243937508571605
689.0,1995.0_GOLF III,42.270256633757114
688.0,1999.0_MAXIMA,42.27437869860757
687.0,1990.0_RAM VAN,42.30022449570567
686.0,1984.0_STEP VAN,42.30304718876456
685.0,2000.0_ELANTRA,42.32123581512306
684.0,1998.0_TRANS SPORT,42.39959788257995
683.0,1996.0_ASPIRE,42.44737979547785
682.0,1999.0_IMPALA,42.46824811209319
681.0,2002.0_MDX,42.471966879877904
680.0,2012.0_CBR 500,42.50068686342125
679.0,2006.0_OPTIMA,42.53898240466353
678.0,2003.0_CROWN VICTORIA,42.58349566267153
677.0,2004.0_EXPLORER,42.58805788548899
676.0,2002.0_C-CLASS,42.624981600145
675.0,2008.0_ECONOLINE,42.652116719361885
674.0,2007.0_ESCALADE,42.704845512920315
673.0,2003.0_ACCORD,42.76381676520663
672.0,2005.0_CAMRY,42.845832771308245
671.0,2002.0_V70 XC,42.96261996643542
670.0,2007.0_S-CLASS,43.0488162699146
669.0,2003.0_MOUNTAINEER,43.133192217135964
668.0,2007.0_COBALT,43.134176097088876
667.0,1997.0_T100,43.14712934548654
666.0,2008.0_NITRO,43.160336591649994
665.0,2000.0_INTREPID,43.17407028142713
664.0,1989.0_780 SERIES,43.18211709296482
663.0,1992.0_K1500,43.214585703958484
662.0,1991.0_LEGACY,43.218014669024626
661.0,2005.0_TIBURON,43.24585727024903
660.0,1990.0_CIVIC,43.246567376616596
659.0,1995.0_JETTA III,43.27010792861871
658.0,2009.0_LACROSSE,43.28723139047902
657.0,2001.0_M-CLASS,43.35055271207362
656.0,2002.0_RL,43.36866200235809
655.0,2009.0_RONDO,43.521285017387996
654.0,1993.0_E-350 WAGON,43.52130258621584
653.0,2015.0_TAHOE,43.52596624489194
652.0,2008.0_FIT,43.55052085341119
651.0,1984.0_CAMARO,43.55267162539761
650.0,2006.0_1500,43.61323833065942
649.0,2000.0_E-CLASS,43.62370007097659
648.0,2011.0_CALIBER,43.68928510217246
647.0,2000.0_PICKUP,43.74724841554441
646.0,2002.0_ODYSSEY,43.7794666222937
645.0,1991.0_CAMRY,43.819630664118264
644.0,1994.0_AEROSTAR,43.819817886308265
643.0,2005.0_FRONTIER,43.84075235531558
642.0,2003.0_MATRIX,43.84924387840179
641.0,2007.0_AVEO5,43.94215863651338
640.0,2012.0_SENTRA,43.943210634845244
639.0,2002.0_MOUNTAINEER,44.09393517706601
638.0,1999.0_DISCOVERY II,44.100003045033446
637.0,2011.0_ECLIPSE,44.10001670085929
636.0,2003.0_ACCENT,44.12129043025064
635.0,2001.0_CAMRY,44.14854698132762
634.0,1989.0_RELIANT,44.24318777417567
633.0,2005.0_S-CLASS,44.284423430010946
632.0,2003.0_TOWN & COUNTRY,44.31135754385073
631.0,1997.0_ECONOLINE WAGON,44.33509849410442
630.0,1990.0_CAMRY,44.36746027858032
629.0,1995.0_PATHFINDER,44.47882039429418
628.0,2022.0_SELTOS,44.51491552413486
627.0,2005.0_RELAY,44.545952852203406
626.0,2011.0_7 SERIES,44.65238313116118
625.0,2002.0_HIGHLANDER,44.66194463259647
624.0,2005.0_ES 330,44.7261449742459
623.0,1997.0_ACHIEVA,44.730029925329745
622.0,2011.0_SORENTO,44.953587444837325
621.0,2010.0_CAMARO,44.97511091014287
620.0,1992.0_COROLLA,44.977764417911736
619.0,2008.0_MILAN,44.98835521613793
618.0,1995.0_850 SERIES,45.026122615297204
617.0,2014.0_FORTE KOUP,45.03057226842072
616.0,2001.0_FOCUS,45.03346014204456
615.0,2011.0_ESCAPE,45.0744392740424
614.0,2004.0_REGAL,45.13717016277393
613.0,1964.0_C10,45.1861274390939
612.0,2009.0_YUKON,45.242808426037776
611.0,2003.0_PILOT,45.30533652420134
610.0,2009.0_SORENTO,45.354637468220375
609.0,2002.0_SPECTRA,45.366696770017434
608.0,1993.0_SHADOW,45.44887313965852
607.0,2018.0_MAXIMA,45.64406235418824
606.0,2008.0_ACADIA,45.72641823670787
605.0,2008.0_BREVA,45.866871290631764
604.0,1995.0_RAM WAGON,45.931822891688604
603.0,1995.0_SENTRA,45.93750017833089
602.0,1997.0_RANGE ROVER,45.97001440892078
601.0,2013.0_CIVIC,45.975604236785614
600.0,1991.0_LUMINA,45.98500840321979
599.0,1984.0_IMPALA,46.047319129944746
598.0,1997.0_SIERRA,46.06055923859557
597.0,2016.0_CHEROKEE,46.06335955677417
596.0,2010.0_ACCORD,46.10199865148241
595.0,2010.0_PRIUS,46.23096968433131
594.0,2011.0_GTI,46.28272106014053
593.0,1998.0_ECONOLINE,46.287135105750394
592.0,1996.0_CABRIO,46.304501548772386
591.0,2007.0_EOS,46.36280564404145
590.0,2006.0_IMPALA,46.511886364092696
589.0,1999.0_3 SERIES,46.59418485233307
588.0,2007.0_DURANGO,46.62334249420326
587.0,2011.0_TC,46.67008862967256
586.0,2006.0_ES 330,46.7567494164656
585.0,2003.0_DURANGO,46.80239099779454
584.0,1992.0_SEVILLE,46.80884231078268
583.0,2008.0_ESCAPE,46.83754007782523
582.0,1994.0_CONTINENTAL,46.8456952170764
581.0,1992.0_INTEGRA,46.86277804513963
580.0,1990.0_LUMINA,46.87336609484292
579.0,2000.0_I30,46.89828581735102
578.0,1994.0_ECONOLINE,46.90457798374094
577.0,1971.0_XJ6,46.93364307246128
576.0,2014.0_CX-9,47.008980004572834
575.0,2015.0_TERRAIN,47.0364731728682
574.0,1994.0_4RUNNER,47.151159729190695
573.0,2000.0_COROLLA,47.19111635378581
572.0,1989.0_240SX,47.20378039500812
571.0,2000.0_MUSTANG,47.24655094641614
570.0,2016.0_MAZDA3,47.25697123691445
569.0,2008.0_SEBRING,47.368171976837075
568.0,2004.0_ENDEAVOR,47.37813414039666
567.0,2018.0_ELANTRA,47.38122488727484
566.0,1998.0_CLK-CLASS,47.39618293957085
565.0,1993.0_ECLIPSE,47.42707488693834
564.0,1999.0_VENTURE,47.435262550920626
563.0,2001.0_ECONOLINE,47.484969950544574
562.0,2000.0_CLK-CLASS,47.51312382904447
561.0,2008.0_FUSION,47.61079530344821
560.0,2006.0_ION,47.65984865539147
559.0,1997.0_SENTRA,47.685418139001975
558.0,2008.0_G6,47.7039915201527
557.0,2013.0_IMPREZA,47.78416550017064
556.0,2002.0_MONTE CARLO,47.82436323105867
555.0,1989.0_C1500,47.84182589438428
554.0,1998.0_A6,47.84562249891709
553.0,1996.0_CROWN VICTORIA,47.89127825384139
552.0,2003.0_HIGHLANDER,47.895468223584814
551.0,2008.0_CTS,47.974181607926674
550.0,2004.0_GRAND PRIX,48.12436438624418
549.0,2016.0_FUSION,48.130528258411076
548.0,2013.0_CTS,48.19977661416914
547.0,1992.0_CAPRI,48.233833026394656
546.0,1998.0_RANGER,48.24113645526104
545.0,1999.0_INTRIGUE,48.24323881213224
544.0,2005.0_MAXIMA,48.27483671132017
543.0,1999.0_SUBURBAN,48.29622578968123
542.0,2002.0_ALTIMA,48.356227090419296
541.0,2003.0_ES 300,48.38373807359419
540.0,1994.0_RAM PICKUP,48.439547326609635
539.0,2002.0_M-CLASS,48.44837043061637
538.0,2003.0_ECHO,48.48139882895831
537.0,1997.0_CL,48.565776856196436
536.0,1994.0_SAFARI,48.632696931071926
535.0,1992.0_SHADOW,48.64602665920087
534.0,2005.0_AERIO,48.722376864658926
533.0,2002.0_ALERO,48.82698642311902
532.0,1996.0_C-CLASS,48.84278354861727
531.0,2009.0_SEDONA,48.86768852235145
530.0,1972.0_240,49.06439977685293
529.0,2009.0_AZERA,49.08070008670041
528.0,2011.0_PRIUS,49.092130168840846
527.0,1991.0_G10,49.17451538635152
526.0,2009.0_300,49.22006226667146
525.0,2011.0_GALANT,49.23018339636614
524.0,2003.0_S-TYPE,49.29210997336655
523.0,2003.0_A4,49.3123702396177
522.0,1998.0_DAKOTA,49.339087325360325
521.0,1983.0_CLUB WAGON,49.41348763545364
520.0,1992.0_TERCEL,49.51722062985396
519.0,2014.0_SEDONA,49.527499096903405
518.0,2005.0_NEW BEETLE,49.55475755520807
517.0,2000.0_SPECTRA,49.56925005438316
516.0,1996.0_3 SERIES,49.66622051848105
515.0,2012.0_LIBERTY,49.81181868363991
514.0,2015.0_SPARK,49.831976708917544
513.0,2000.0_TOWN & COUNTRY,49.85828580980587
512.0,2002.0_SEDONA,49.87628649610832
511.0,1992.0_G20,49.887172888668
510.0,2000.0_RODEO,50.03698544162549
509.0,2013.0_SONATA HYBRID,50.03837400939085
508.0,2000.0_GRAND CARAVAN,50.24544005755231
507.0,1997.0_SL-CLASS,50.24945132016803
506.0,2003.0_TUNDRA,50.25617941107205
505.0,2002.0_EXPLORER SPORT TRAC,50.274524290450216
504.0,2021.0_CHEROKEE,50.34022247375556
503.0,1988.0_C2500,50.47147800786739
502.0,2010.0_MAZDA5,50.53541330500183
501.0,2003.0_MONTERO,50.66141292329905
500.0,1994.0_MPV,50.71989191492015
499.0,1983.0_BLAZER,50.872236347111446
498.0,1998.0_MPV,50.94403580691404
497.0,2014.0_CC,51.01755144994973
496.0,2014.0_IMPALA LIMITED,51.043316283525535
495.0,2011.0_FUSION HYBRID,51.058001236703696
494.0,2006.0_SIERRA,51.19743060583836
493.0,2003.0_S60,51.19973544855613
492.0,2004.0_S10,51.25148069876556
491.0,1996.0_K2500,51.3195261566727
490.0,2000.0_SCOOTER,51.33833578971792
489.0,2003.0_MUSTANG,51.4106062693327
488.0,2002.0_YUKON,51.50734805161553
487.0,1997.0_DIAMANTE,51.51357654851778
486.0,1991.0_PICKUP,51.64757676821713
485.0,2011.0_EQUINOX,51.72898318096712
484.0,2003.0_PASSAT,51.73003572501166
483.0,1990.0_C1500,51.78257017205623
482.0,1991.0_CENTURY,51.85654780462367
481.0,2016.0_IMPALA,51.91097825809392
480.0,2014.0_TAURUS,51.93798159580813
479.0,2011.0_GL-CLASS,51.98514798049478
478.0,2005.0_ECONOLINE,52.065460138403104
477.0,2004.0_AVEO,52.2942099071824
476.0,1999.0_CROWN VICTORIA,52.349901145562136
475.0,2002.0_REGAL,52.3533854847597
474.0,1985.0_CONQUEST,52.43372085041375
473.0,1984.0_ECONOLINE,52.43853710221024
472.0,1995.0_BRONCO,52.44016171516691
471.0,2014.0_OUTBACK,52.50379540583955
470.0,2016.0_MAZDA6,52.53124745127718
469.0,1987.0_MOTORCYCLE,52.600953397746586
468.0,2003.0_GOLF,52.63253819925969
467.0,2007.0_SKY,52.67410498559459
466.0,2013.0_MAZDA3,52.73443559208141
465.0,2017.0_TRAVERSE,52.73657433873633
464.0,2004.0_GRAND CHEROKEE,52.79342712221106
463.0,1996.0_C1500,52.84065768766221
462.0,2007.0_S40,52.90220955024214
461.0,2000.0_SONOMA,52.90316252775632
460.0,1984.0_S10,52.940267261017176
459.0,2003.0_GTI,52.946092908616635
458.0,1998.0_CR-V,52.956009985798644
457.0,1991.0_EXPLORER,53.07589439090929
456.0,2003.0_NAVIGATOR,53.17095881782674
455.0,1988.0_CABRIOLET,53.179529565351096
454.0,1999.0_RANGER,53.22300782857849
453.0,2005.0_FIVE HUNDRED,53.22971150674697
452.0,1991.0_SEVILLE,53.24207127071035
451.0,2005.0_XC70,53.257252598535686
450.0,2003.0_OUTLANDER,53.26680506642285
449.0,2005.0_ARMADA,53.28068766906813
448.0,2002.0_TRIBUTE,53.306882351537794
447.0,1993.0_C3500,53.33195871982554
446.0,2007.0_CAMRY,53.366765257394036
445.0,2012.0_KIZASHI,53.391013880388684
444.0,1992.0_GRAND MARQUIS,53.43532799896133
443.0,1995.0_K1500,53.43795110433545
442.0,1992.0_RAM VAN,53.486282569842665
441.0,2015.0_IMPALA LIMITED,53.51672589261714
440.0,2019.0_TAHOE,53.54445721030697
439.0,1997.0_YUKON,53.54538985009374
438.0,2000.0_SEVILLE,53.580484536047216
437.0,2007.0_LACROSSE,53.590112172087366
436.0,2011.0_CRUZE,53.65337626967395
435.0,1998.0_CROWN VICTORIA,53.72392503769858
434.0,1996.0_CIRRUS,53.92779270294671
433.0,2012.0_FIESTA,53.99361515636208
432.0,2006.0_TL,54.00742431676543
431.0,2004.0_ENVOY,54.008996697415306
430.0,2009.0_TRAVERSE,54.16784961615629
429.0,1997.0_A4,54.21203121126974
428.0,2000.0_PRELUDE,54.21717241148808
427.0,2012.0_ECLIPSE SPYDER,54.37176539362946
426.0,2012.0_MAZDA6,54.47041703160966
425.0,1991.0_ESCORT,54.4737301946283
424.0,1995.0_MUSTANG,54.4746088900931
423.0,1985.0_LTD CROWN VICTORIA,54.571001182042075
422.0,2001.0_DAKOTA,54.64281216410936
421.0,1999.0_CLK-CLASS,54.76070241257613
420.0,2002.0_DISCOVERY II,54.87051158128192
419.0,2017.0_XTS,54.93757412741338
418.0,2016.0_FORTE5,54.96525938633367
417.0,1994.0_TOPAZ,55.025061631326714
416.0,1998.0_CLUB VAN,55.08810828265258
415.0,2007.0_IMPREZA,55.09259357277834
414.0,1997.0_ELANTRA,55.11169996586977
413.0,1997.0_626,55.11515146803488
412.0,2003.0_5-Sep,55.143879245026696
411.0,2003.0_DIAMANTE,55.20621340615226
410.0,2001.0_TOWN & COUNTRY,55.2490513566836
409.0,2001.0_SAFARI,55.451328986987704
408.0,2004.0_6 SERIES,55.45642451167313
407.0,2003.0_V70,55.52017501389573
406.0,2012.0_ELANTRA TOURING,55.551233912565436
405.0,1999.0_SLK-CLASS,55.59502974391695
404.0,1984.0_300,55.715161579519666
403.0,2004.0_LANCER,55.733707991117434
402.0,2005.0_SIERRA,55.868748277430335
401.0,1988.0_BROUGHAM,55.87583619116332
400.0,1987.0_FLEETWOOD D ELEGANCE,55.9827630529743
399.0,1994.0_ESCORT,56.04880544231523
398.0,2005.0_FX35,56.07776664480912
397.0,2015.0_MAZDA3,56.11837745685781
396.0,1994.0_SPIRIT,56.240821700702206
395.0,2001.0_FORESTER,56.25437761907034
394.0,2013.0_CC,56.259978187488294
393.0,2019.0_TRAX,56.26796911295126
392.0,1994.0_TOWN CAR,56.49060886742922
391.0,1991.0_DAKOTA,56.520144653997804
390.0,1995.0_ECLIPSE,56.53751878268398
389.0,2018.0_1500,56.56042888802329
388.0,2004.0_ELANTRA,56.56887651469689
387.0,2008.0_IMPALA,56.93516735748016
386.0,1987.0_CUTLASS CIERA,56.94040467895404
385.0,2003.0_RAM VAN,57.01823552309909
384.0,2012.0_ACCENT,57.02230612113218
383.0,1990.0_190,57.031924906113765
382.0,2010.0_COLORADO,57.042871528891396
381.0,2006.0_FREESTAR,57.085457211707194
380.0,2004.0_350Z,57.25170231428571
379.0,1995.0_CELICA,57.28604845867548
378.0,2012.0_GRAND CARAVAN,57.51437931746471
377.0,1991.0_PRELUDE,57.524373442189194
376.0,2010.0_SEDONA,57.590612101586146
375.0,2006.0_AVALON,57.667365875365235
374.0,1998.0_M-CLASS,57.68543169385735
373.0,2003.0_PROTEGE5,57.743363560372444
372.0,1993.0_BLAZER,57.762403009568615
371.0,2011.0_COROLLA,57.82699074168637
370.0,2016.0_ACCENT,57.9316911826795
369.0,1985.0_CAMARO,58.03703949942095
368.0,2007.0_COMPASS,58.075098261386565
367.0,2012.0_XB,58.133756420787314
366.0,2000.0_STRATUS,58.33164897751932
365.0,2009.0_ENCLAVE,58.40000043609833
364.0,1996.0_PATHFINDER,58.54511173096027
363.0,2021.0_IONIQ HYBRID,58.699608038740365
362.0,2004.0_RL,58.72355957456686
361.0,1995.0_F-250,58.74013262342115
360.0,2006.0_TC,58.793046335165485
359.0,1988.0_CRESSIDA,58.7958202342637
358.0,1995.0_GRAND CARAVAN,58.797081943482056
357.0,2013.0_OPTIMA,58.80641371535728
356.0,2010.0_JOURNEY,58.83193065015289
355.0,1996.0_SKYLARK,58.85035268418911
354.0,2014.0_VERANO,58.86955379932719
353.0,2003.0_EXCURSION,58.90530105948165
352.0,1998.0_ELDORADO,58.91451750043449
351.0,2003.0_FX35,58.95465000918181
350.0,1984.0_G10,59.0914003670076
349.0,2000.0_ECONOLINE WAGON,59.22076872686362
348.0,1996.0_LUMINA,59.30634080743505
347.0,2015.0_CHALLENGER,59.441035894002056
346.0,2007.0_NEW BEETLE,59.50649371384013
345.0,2005.0_STS,59.57112055652186
344.0,2009.0_AVENGER,59.58005094076668
343.0,2006.0_ACCORD,59.58791507316963
342.0,1999.0_LESABRE,59.59549286400488
341.0,1992.0_RANGER,59.61590636876658
340.0,1995.0_ACCLAIM,59.746449092193664
339.0,1996.0_STRATUS,59.78273285701663
338.0,2009.0_TAHOE,59.88988411003056
337.0,2004.0_PRIUS,59.89315254102694
336.0,1986.0_TERCEL,59.9394528876908
335.0,2009.0_TAURUS,59.98755980351396
334.0,2007.0_DTS,59.993431795756706
333.0,1991.0_G3500 RALLY,60.071152604288294
332.0,2016.0_ENCORE,60.07266800408619
331.0,1997.0_RAM VAN,60.109734784521905
330.0,1997.0_200SX,60.12276531166171
329.0,1989.0_PROBE,60.137387358820675
328.0,2013.0_IMPALA,60.33967852827766
327.0,2008.0_GRAND CHEROKEE,60.36383849397606
326.0,1990.0_CAVALIER,60.40843966148037
325.0,1978.0_B25,60.48692895132832
324.0,1997.0_TAURUS,60.52151134980627
323.0,2021.0_JETTA,60.78171537975172
322.0,2008.0_ESCAPE HYBRID,60.79090456834707
321.0,2014.0_SONIC,60.839914201890046
320.0,2012.0_AVENGER,60.98085188558803
319.0,1977.0_DEVILLE,60.997447727671656
318.0,2019.0_RIO,61.188394041818725
317.0,1984.0_MUSTANG,61.25507057161896
316.0,2005.0_MAZDA3,61.56870678838643
315.0,1992.0_SONOMA,61.621251540369116
314.0,1986.0_323,61.62453990397919
313.0,2006.0_MARINER,61.74329065485095
312.0,1997.0_TOWN CAR,61.84160241174114
311.0,1994.0_PRELUDE,61.96386021610506
310.0,2008.0_CALIBER,62.01674195930691
309.0,2017.0_PATRIOT,62.07294203604269
308.0,2006.0_3 SERIES,62.128339767078174
307.0,2005.0_CAYENNE,62.24965991645532
306.0,2014.0_ELANTRA,62.31393592019843
305.0,2003.0_CENTURY,62.35506620222355
304.0,1994.0_S4,62.37798195456541
303.0,1990.0_LS 400,62.48680480785889
302.0,2005.0_TOWN CAR,62.55391004774027
301.0,1997.0_PASSPORT,62.55783108463599
300.0,1998.0_GRAND MARQUIS,62.587212838128295
299.0,2011.0_FIT,62.66568013133191
298.0,2001.0_SLK-CLASS,62.69689789014131
297.0,2009.0_GRAND CARAVAN,62.84500165502791
296.0,1989.0_TERCEL,62.868870721908486
295.0,2007.0_ECLIPSE,62.9872495823835
294.0,2006.0_RANGE ROVER,63.1128142369364
293.0,2010.0_ROUTAN,63.143190315207114
292.0,2012.0_EOS,63.1644785643468
291.0,1997.0_MIRAGE,63.167606627694894
290.0,1969.0_C20,63.188274132736495
289.0,1994.0_CIVIC,63.20503289823907
288.0,1995.0_CORSICA,63.52162152587422
287.0,2002.0_CL,63.54327523504739
286.0,1989.0_LESABRE,63.60956440697022
285.0,2007.0_RANGE ROVER SPORT,63.620822209503594
284.0,2000.0_EXCURSION,63.63484319688757
283.0,1992.0_4RUNNER,63.79126876487117
282.0,2009.0_S-CLASS,63.89244110294491
281.0,2001.0_NAVIGATOR,63.96548507077695
280.0,1987.0_PATHFINDER,63.96790498377791
279.0,2007.0_TRAILBLAZER,64.03261857379519
278.0,2010.0_CX-9,64.42587305709118
277.0,1994.0_YUKON,64.46569578695
276.0,2012.0_MALIBU,64.63225450883652
275.0,2011.0_ELANTRA,64.63408855731083
274.0,2002.0_ENVOY,64.71045068617961
273.0,2013.0_GV,64.7958341540981
272.0,1998.0_GRAND CHEROKEE,64.81695885037337
271.0,2010.0_SANTA FE,64.87718841754251
270.0,1986.0_RAMCHARGER,65.0069878566317
269.0,2006.0_F-350,65.0169594986019
268.0,2001.0_ES 300,65.05131199889746
267.0,1993.0_GRAND MARQUIS,65.20316813988036
266.0,2001.0_S SERIES,65.33754849116738
265.0,2010.0_DTS,65.34547474595276
264.0,1984.0_B-SERIES,65.38813041572115
263.0,2003.0_MALIBU,65.4475953008294
262.0,2009.0_MILAN,65.6193390570384
261.0,2004.0_XB,65.66443261241726
260.0,2006.0_PASSAT,65.71993679871791
259.0,2008.0_YARIS,65.79002734227984
258.0,1986.0_560,65.8043682889672
257.0,2015.0_ACCENT,65.8097012678134
256.0,1992.0_MUSTANG,65.88124481746374
255.0,2011.0_AVALON,65.90609832765337
254.0,1998.0_RODEO,66.09157361253051
253.0,2011.0_OUTBACK,66.17680203352157
252.0,1996.0_F-250,66.27914771305791
251.0,2015.0_TOWN & COUNTRY,66.3372799197941
250.0,1997.0_SILVERADO,66.34893387630683
249.0,2007.0_PT CRUISER,66.45948642716829
248.0,1996.0_CIVIC,66.53407051184861
247.0,2004.0_M-CLASS,66.59587359886744
246.0,2008.0_FORENZA,66.77263766330132
245.0,1996.0_CENTURY,66.78350114548572
244.0,1996.0_LESABRE,66.78546554228919
243.0,1996.0_NEON,66.84302161669915
242.0,1987.0_CELEBRITY,67.00572743046664
241.0,1995.0_BLAZER,67.00861613865811
240.0,2006.0_CHARGER,67.06061367818208
239.0,2000.0_C3500,67.10904482132732
238.0,2003.0_NEW BEETLE,67.25027681195515
237.0,2009.0_ROGUE,67.25727666888615
236.0,1985.0_FIFTH AVENUE,67.30103969022755
235.0,2004.0_XC70,67.33106724025194
234.0,2006.0_FORESTER,67.40098812182556
233.0,2002.0_EXPLORER,67.56824460720584
232.0,2004.0_A8,67.68870153402473
231.0,1986.0_BRONCO,67.74850480479476
230.0,2001.0_GS 300,67.92071029742752
229.0,2004.0_TAHOE,68.13281273991267
228.0,1993.0_LEGEND,68.24673390116318
227.0,2004.0_IMPALA,68.35103711008185
226.0,1998.0_PARK AVENUE,68.65051721950282
225.0,1975.0_ELDORADO,68.78512515727219
224.0,1997.0_S10,69.01475812922399
223.0,2010.0_A6,69.28954257418546
222.0,2020.0_ELANTRA,69.44700865061866
221.0,1994.0_PATHFINDER,69.73629197980948
220.0,2002.0_626,69.8384145481679
219.0,2007.0_MALIBU MAXX,69.84110797761912
218.0,2014.0_FUSION HYBRID,69.84919797309543
217.0,2008.0_XC90,69.94749415487348
216.0,1995.0_Q45,70.0687320865995
215.0,2010.0_HHR,70.10738766006003
214.0,2018.0_TRAX,70.13574257928117
213.0,1989.0_SUBURBAN,70.16606487859119
212.0,1997.0_TACOMA,70.46290217642598
211.0,2011.0_REGAL,70.50538033328547
210.0,2007.0_CARAVAN,70.63427018030914
209.0,2002.0_CARAVAN,70.67141967346038
208.0,2002.0_Q45,70.68114237463902
207.0,2006.0_VIBE,70.70181964778224
206.0,1992.0_CULASS CIERA,70.87149979293328
205.0,2012.0_TIGUAN,70.94700684766022
204.0,2013.0_ATS,71.04965294472754
203.0,2013.0_MAZDA6,71.09544720586906
202.0,1992.0_PROTEGE,71.21464705336064
201.0,1994.0_C-CLASS,71.49737604126612
200.0,2000.0_FOCUS,71.71868476436866
199.0,1983.0_ELDORADO,72.12439384304032
